age_group,period_flood,pb_level,f_sys,BLL0,threshold_ug_dl,dBLL,exceed
Pregnant_Adult,Disturbance,C_med,0.5,2,5,2.480230917432433,0
Pregnant_Adult,Disturbance,C_med,0.75,0.5,3.5,3.7203463761486484,1
Pregnant_Adult,Disturbance,C_med,0.75,0.5,5,3.7203463761486484,0
Pregnant_Adult,Disturbance,C_med,0.75,1,3.5,3.7203463761486484,1
Pregnant_Adult,Disturbance,C_med,0.75,1,5,3.7203463761486484,0
Pregnant_Adult,Disturbance,C_med,0.75,2,3.5,3.7203463761486484,1
Pregnant_Adult,Disturbance,C_med,0.75,2,5,3.7203463761486484,1
Pregnant_Adult,Disturbance,C_med,1,0.5,3.5,4.960461834864865,1
Pregnant_Adult,Disturbance,C_med,1,0.5,5,4.960461834864865,1
Pregnant_Adult,Disturbance,C_med,1,1,3.5,4.960461834864865,1
Pregnant_Adult,Disturbance,C_med,1,1,5,4.960461834864865,1
Pregnant_Adult,Disturbance,C_med,1,2,3.5,4.960461834864865,1
Pregnant_Adult,Disturbance,C_med,1,2,5,4.960461834864865,1
Pregnant_Adult,Disturbance,C_high,0.25,0.5,3.5,2.3456665190754316,0
Pregnant_Adult,Disturbance,C_high,0.25,0.5,5,2.3456665190754316,0
Pregnant_Adult,Disturbance,C_high,0.25,1,3.5,2.3456665190754316,0
Pregnant_Adult,Disturbance,C_high,0.25,1,5,2.3456665190754316,0
Pregnant_Adult,Disturbance,C_high,0.25,2,3.5,2.345666519075431,1
Pregnant_Adult,Disturbance,C_high,0.25,2,5,2.345666519075431,0
Pregnant_Adult,Disturbance,C_high,0.5,0.5,3.5,4.691333038150863,1
Pregnant_Adult,Disturbance,C_high,0.5,0.5,5,4.691333038150863,1
Pregnant_Adult,Disturbance,C_high,0.5,1,3.5,4.691333038150863,1
Pregnant_Adult,Disturbance,C_high,0.5,1,5,4.691333038150863,1
Pregnant_Adult,Disturbance,C_high,0.5,2,3.5,4.691333038150863,1
Pregnant_Adult,Disturbance,C_high,0.5,2,5,4.691333038150863,1
Pregnant_Adult,Disturbance,C_high,0.75,0.5,3.5,7.036999557226294,1
Pregnant_Adult,Disturbance,C_high,0.75,0.5,5,7.036999557226294,1
Pregnant_Adult,Disturbance,C_high,0.75,1,3.5,7.036999557226295,1
Pregnant_Adult,Disturbance,C_high,0.75,1,5,7.036999557226295,1
Pregnant_Adult,Disturbance,C_high,0.75,2,3.5,7.036999557226295,1
Pregnant_Adult,Disturbance,C_high,0.75,2,5,7.036999557226295,1
Pregnant_Adult,Disturbance,C_high,1,0.5,3.5,9.382666076301726,1
Pregnant_Adult,Disturbance,C_high,1,0.5,5,9.382666076301726,1
Pregnant_Adult,Disturbance,C_high,1,1,3.5,9.382666076301726,1
Pregnant_Adult,Disturbance,C_high,1,1,5,9.382666076301726,1
Pregnant_Adult,Disturbance,C_high,1,2,3.5,9.382666076301726,1
Pregnant_Adult,Disturbance,C_high,1,2,5,9.382666076301726,1
Pregnant_Adult,Pre-flood,C_low,0.25,0.5,3.5,0.21273594973073495,0
Pregnant_Adult,Pre-flood,C_low,0.25,0.5,5,0.21273594973073495,0
Pregnant_Adult,Pre-flood,C_low,0.25,1,3.5,0.21273594973073506,0
Pregnant_Adult,Pre-flood,C_low,0.25,1,5,0.21273594973073506,0
Pregnant_Adult,Pre-flood,C_low,0.25,2,3.5,0.21273594973073484,0
Pregnant_Adult,Pre-flood,C_low,0.25,2,5,0.21273594973073484,0
Pregnant_Adult,Pre-flood,C_low,0.5,0.5,3.5,0.4254718994614699,0
Pregnant_Adult,Pre-flood,C_low,0.5,0.5,5,0.4254718994614699,0
Pregnant_Adult,Pre-flood,C_low,0.5,1,3.5,0.4254718994614699,0
Pregnant_Adult,Pre-flood,C_low,0.5,1,5,0.4254718994614699,0
Pregnant_Adult,Pre-flood,C_low,0.5,2,3.5,0.4254718994614701,0
Pregnant_Adult,Pre-flood,C_low,0.5,2,5,0.4254718994614701,0
Pregnant_Adult,Pre-flood,C_low,0.75,0.5,3.5,0.638207849192205,0
Pregnant_Adult,Pre-flood,C_low,0.75,0.5,5,0.638207849192205,0
Pregnant_Adult,Pre-flood,C_low,0.75,1,3.5,0.638207849192205,0
Pregnant_Adult,Pre-flood,C_low,0.75,1,5,0.638207849192205,0
Pregnant_Adult,Pre-flood,C_low,0.75,2,3.5,0.638207849192205,0
Pregnant_Adult,Pre-flood,C_low,0.75,2,5,0.638207849192205,0
Pregnant_Adult,Pre-flood,C_low,1,0.5,3.5,0.8509437989229398,0
Pregnant_Adult,Pre-flood,C_low,1,0.5,5,0.8509437989229398,0
Pregnant_Adult,Pre-flood,C_low,1,1,3.5,0.8509437989229398,0
Pregnant_Adult,Pre-flood,C_low,1,1,5,0.8509437989229398,0
Pregnant_Adult,Pre-flood,C_low,1,2,3.5,0.8509437989229398,0
Pregnant_Adult,Pre-flood,C_low,1,2,5,0.8509437989229398,0
Pregnant_Adult,Pre-flood,C_med,0.25,0.5,3.5,0.5187287030251906,0
Pregnant_Adult,Pre-flood,C_med,0.25,0.5,5,0.5187287030251906,0
Pregnant_Adult,Pre-flood,C_med,0.25,1,3.5,0.5187287030251906,0
Pregnant_Adult,Pre-flood,C_med,0.25,1,5,0.5187287030251906,0
Pregnant_Adult,Pre-flood,C_med,0.25,2,3.5,0.5187287030251904,0
Pregnant_Adult,Pre-flood,C_med,0.25,2,5,0.5187287030251904,0
Pregnant_Adult,Pre-flood,C_med,0.5,0.5,3.5,1.0374574060503812,0
Pregnant_Adult,Pre-flood,C_med,0.5,0.5,5,1.0374574060503812,0
Pregnant_Adult,Pre-flood,C_med,0.5,1,3.5,1.0374574060503812,0
Pregnant_Adult,Pre-flood,C_med,0.5,1,5,1.0374574060503812,0
Pregnant_Adult,Pre-flood,C_med,0.5,2,3.5,1.0374574060503812,0
Pregnant_Adult,Pre-flood,C_med,0.5,2,5,1.0374574060503812,0
Pregnant_Adult,Pre-flood,C_med,0.75,0.5,3.5,1.5561861090755715,0
Pregnant_Adult,Pre-flood,C_med,0.75,0.5,5,1.5561861090755715,0
Pregnant_Adult,Pre-flood,C_med,0.75,1,3.5,1.5561861090755715,0
Pregnant_Adult,Pre-flood,C_med,0.75,1,5,1.5561861090755715,0
Pregnant_Adult,Pre-flood,C_med,0.75,2,3.5,1.5561861090755715,1
Pregnant_Adult,Pre-flood,C_med,0.75,2,5,1.5561861090755715,0
Pregnant_Adult,Pre-flood,C_med,1,0.5,3.5,2.0749148121007623,0
Pregnant_Adult,Pre-flood,C_med,1,0.5,5,2.0749148121007623,0
Pregnant_Adult,Pre-flood,C_med,1,1,3.5,2.0749148121007623,0
Pregnant_Adult,Pre-flood,C_med,1,1,5,2.0749148121007623,0
Pregnant_Adult,Pre-flood,C_med,1,2,3.5,2.0749148121007623,1
Pregnant_Adult,Pre-flood,C_med,1,2,5,2.0749148121007623,0
Pregnant_Adult,Pre-flood,C_high,0.25,0.5,3.5,1.3122413678254847,0
Pregnant_Adult,Pre-flood,C_high,0.25,0.5,5,1.3122413678254847,0
Pregnant_Adult,Pre-flood,C_high,0.25,1,3.5,1.312241367825485,0
Pregnant_Adult,Pre-flood,C_high,0.25,1,5,1.312241367825485,0
Pregnant_Adult,Pre-flood,C_high,0.25,2,3.5,1.312241367825485,0
Pregnant_Adult,Pre-flood,C_high,0.25,2,5,1.312241367825485,0
Pregnant_Adult,Pre-flood,C_high,0.5,0.5,3.5,2.6244827356509695,0
Pregnant_Adult,Pre-flood,C_high,0.5,0.5,5,2.6244827356509695,0
Pregnant_Adult,Pre-flood,C_high,0.5,1,3.5,2.6244827356509695,1
Pregnant_Adult,Pre-flood,C_high,0.5,1,5,2.6244827356509695,0
Pregnant_Adult,Pre-flood,C_high,0.5,2,3.5,2.62448273565097,1
Pregnant_Adult,Pre-flood,C_high,0.5,2,5,2.62448273565097,0
Pregnant_Adult,Pre-flood,C_high,0.75,0.5,3.5,3.936724103476455,1
Pregnant_Adult,Pre-flood,C_high,0.75,0.5,5,3.936724103476455,0
Pregnant_Adult,Pre-flood,C_high,0.75,1,3.5,3.936724103476455,1
Pregnant_Adult,Pre-flood,C_high,0.75,1,5,3.936724103476455,0
Pregnant_Adult,Pre-flood,C_high,0.75,2,3.5,3.936724103476455,1
Pregnant_Adult,Pre-flood,C_high,0.75,2,5,3.936724103476455,1
Pregnant_Adult,Pre-flood,C_high,1,0.5,3.5,5.248965471301939,1
Pregnant_Adult,Pre-flood,C_high,1,0.5,5,5.248965471301939,1
Pregnant_Adult,Pre-flood,C_high,1,1,3.5,5.248965471301939,1
Pregnant_Adult,Pre-flood,C_high,1,1,5,5.248965471301939,1
Pregnant_Adult,Pre-flood,C_high,1,2,3.5,5.248965471301939,1
Pregnant_Adult,Pre-flood,C_high,1,2,5,5.248965471301939,1
Pregnant_Adult,Recovery,C_low,0.25,0.5,3.5,0.2316501696726011,0
Pregnant_Adult,Recovery,C_low,0.25,0.5,5,0.2316501696726011,0
Pregnant_Adult,Recovery,C_low,0.25,1,3.5,0.231650169672601,0
Pregnant_Adult,Recovery,C_low,0.25,1,5,0.231650169672601,0
Pregnant_Adult,Recovery,C_low,0.25,2,3.5,0.231650169672601,0
Pregnant_Adult,Recovery,C_low,0.25,2,5,0.231650169672601,0
Pregnant_Adult,Recovery,C_low,0.5,0.5,3.5,0.4633003393452022,0
Pregnant_Adult,Recovery,C_low,0.5,0.5,5,0.4633003393452022,0
Pregnant_Adult,Recovery,C_low,0.5,1,3.5,0.4633003393452022,0
Pregnant_Adult,Recovery,C_low,0.5,1,5,0.4633003393452022,0
Pregnant_Adult,Recovery,C_low,0.5,2,3.5,0.463300339345202,0
Pregnant_Adult,Recovery,C_low,0.5,2,5,0.463300339345202,0
Pregnant_Adult,Recovery,C_low,0.75,0.5,3.5,0.6949505090178034,0
Pregnant_Adult,Recovery,C_low,0.75,0.5,5,0.6949505090178034,0
Pregnant_Adult,Recovery,C_low,0.75,1,3.5,0.6949505090178034,0
Pregnant_Adult,Recovery,C_low,0.75,1,5,0.6949505090178034,0
Pregnant_Adult,Recovery,C_low,0.75,2,3.5,0.6949505090178034,0
Pregnant_Adult,Recovery,C_low,0.75,2,5,0.6949505090178034,0
Pregnant_Adult,Recovery,C_low,1,0.5,3.5,0.9266006786904044,0
Pregnant_Adult,Recovery,C_low,1,0.5,5,0.9266006786904044,0
Pregnant_Adult,Recovery,C_low,1,1,3.5,0.9266006786904044,0
Pregnant_Adult,Recovery,C_low,1,1,5,0.9266006786904044,0
Pregnant_Adult,Recovery,C_low,1,2,3.5,0.9266006786904044,0
Pregnant_Adult,Recovery,C_low,1,2,5,0.9266006786904044,0
Pregnant_Adult,Recovery,C_med,0.25,0.5,3.5,0.5350186028466744,0
Pregnant_Adult,Recovery,C_med,0.25,0.5,5,0.5350186028466744,0
Pregnant_Adult,Recovery,C_med,0.25,1,3.5,0.5350186028466744,0
Pregnant_Adult,Recovery,C_med,0.25,1,5,0.5350186028466744,0
Pregnant_Adult,Recovery,C_med,0.25,2,3.5,0.5350186028466744,0
Pregnant_Adult,Recovery,C_med,0.25,2,5,0.5350186028466744,0
Pregnant_Adult,Recovery,C_med,0.5,0.5,3.5,1.0700372056933487,0
Pregnant_Adult,Recovery,C_med,0.5,0.5,5,1.0700372056933487,0
Pregnant_Adult,Recovery,C_med,0.5,1,3.5,1.0700372056933487,0
Pregnant_Adult,Recovery,C_med,0.5,1,5,1.0700372056933487,0
Pregnant_Adult,Recovery,C_med,0.5,2,3.5,1.0700372056933487,0
Pregnant_Adult,Recovery,C_med,0.5,2,5,1.0700372056933487,0
Pregnant_Adult,Recovery,C_med,0.75,0.5,3.5,1.605055808540023,0
Pregnant_Adult,Recovery,C_med,0.75,0.5,5,1.605055808540023,0
Pregnant_Adult,Recovery,C_med,0.75,1,3.5,1.605055808540023,0
Pregnant_Adult,Recovery,C_med,0.75,1,5,1.605055808540023,0
Pregnant_Adult,Recovery,C_med,0.75,2,3.5,1.605055808540023,1
Pregnant_Adult,Recovery,C_med,0.75,2,5,1.605055808540023,0
Pregnant_Adult,Recovery,C_med,1,0.5,3.5,2.1400744113866974,0
Pregnant_Adult,Recovery,C_med,1,0.5,5,2.1400744113866974,0
Pregnant_Adult,Recovery,C_med,1,1,3.5,2.1400744113866974,0
Pregnant_Adult,Recovery,C_med,1,1,5,2.1400744113866974,0
Pregnant_Adult,Recovery,C_med,1,2,3.5,2.1400744113866974,1
Pregnant_Adult,Recovery,C_med,1,2,5,2.1400744113866974,0
Pregnant_Adult,Recovery,C_high,0.25,0.5,3.5,1.4212134811312467,0
Pregnant_Adult,Recovery,C_high,0.25,0.5,5,1.4212134811312467,0
Pregnant_Adult,Recovery,C_high,0.25,1,3.5,1.4212134811312467,0
Pregnant_Adult,Recovery,C_high,0.25,1,5,1.4212134811312467,0
Pregnant_Adult,Recovery,C_high,0.25,2,3.5,1.4212134811312467,0
Pregnant_Adult,Recovery,C_high,0.25,2,5,1.4212134811312467,0
Pregnant_Adult,Recovery,C_high,0.5,0.5,3.5,2.8424269622624934,0
Pregnant_Adult,Recovery,C_high,0.5,0.5,5,2.8424269622624934,0
Pregnant_Adult,Recovery,C_high,0.5,1,3.5,2.8424269622624934,1
Pregnant_Adult,Recovery,C_high,0.5,1,5,2.8424269622624934,0
Pregnant_Adult,Recovery,C_high,0.5,2,3.5,2.8424269622624934,1
Pregnant_Adult,Recovery,C_high,0.5,2,5,2.8424269622624934,0
Pregnant_Adult,Recovery,C_high,0.75,0.5,3.5,4.26364044339374,1
Pregnant_Adult,Recovery,C_high,0.75,0.5,5,4.26364044339374,0
Pregnant_Adult,Recovery,C_high,0.75,1,3.5,4.26364044339374,1
Pregnant_Adult,Recovery,C_high,0.75,1,5,4.26364044339374,1
Pregnant_Adult,Recovery,C_high,0.75,2,3.5,4.26364044339374,1
Pregnant_Adult,Recovery,C_high,0.75,2,5,4.26364044339374,1
Pregnant_Adult,Recovery,C_high,1,0.5,3.5,5.684853924524987,1
Pregnant_Adult,Recovery,C_high,1,0.5,5,5.684853924524987,1
Pregnant_Adult,Recovery,C_high,1,1,3.5,5.684853924524987,1
Pregnant_Adult,Recovery,C_high,1,1,5,5.684853924524987,1
Pregnant_Adult,Recovery,C_high,1,2,3.5,5.684853924524987,1
Pregnant_Adult,Recovery,C_high,1,2,5,5.684853924524987,1
Teen_13_17y,Disturbance,C_low,0.25,0.5,3.5,1.2544023804618796,0
Teen_13_17y,Disturbance,C_low,0.25,0.5,5,1.2544023804618796,0
Teen_13_17y,Disturbance,C_low,0.25,1,3.5,1.2544023804618796,0
Teen_13_17y,Disturbance,C_low,0.25,1,5,1.2544023804618796,0
Teen_13_17y,Disturbance,C_low,0.25,2,3.5,1.2544023804618796,0
Teen_13_17y,Disturbance,C_low,0.25,2,5,1.2544023804618796,0
Teen_13_17y,Disturbance,C_low,0.5,0.5,3.5,2.508804760923759,0
Teen_13_17y,Disturbance,C_low,0.5,0.5,5,2.508804760923759,0
Teen_13_17y,Disturbance,C_low,0.5,1,3.5,2.508804760923759,1
Teen_13_17y,Disturbance,C_low,0.5,1,5,2.508804760923759,0
Teen_13_17y,Disturbance,C_low,0.5,2,3.5,2.508804760923759,1
Teen_13_17y,Disturbance,C_low,0.5,2,5,2.508804760923759,0
Teen_13_17y,Disturbance,C_low,0.75,0.5,3.5,3.7632071413856387,1
Teen_13_17y,Disturbance,C_low,0.75,0.5,5,3.7632071413856387,0
Teen_13_17y,Disturbance,C_low,0.75,1,3.5,3.7632071413856387,1
Teen_13_17y,Disturbance,C_low,0.75,1,5,3.7632071413856387,0
Teen_13_17y,Disturbance,C_low,0.75,2,3.5,3.7632071413856387,1
Teen_13_17y,Disturbance,C_low,0.75,2,5,3.7632071413856387,1
Teen_13_17y,Disturbance,C_low,1,0.5,3.5,5.017609521847518,1
Teen_13_17y,Disturbance,C_low,1,0.5,5,5.017609521847518,1
Teen_13_17y,Disturbance,C_low,1,1,3.5,5.017609521847518,1
Teen_13_17y,Disturbance,C_low,1,1,5,5.017609521847518,1
Teen_13_17y,Disturbance,C_low,1,2,3.5,5.017609521847518,1
Teen_13_17y,Disturbance,C_low,1,2,5,5.017609521847518,1
Teen_13_17y,Disturbance,C_med,0.25,0.5,3.5,2.2108484713984393,0
Teen_13_17y,Disturbance,C_med,0.25,0.5,5,2.2108484713984393,0
Teen_13_17y,Disturbance,C_med,0.25,1,3.5,2.2108484713984393,0
Teen_13_17y,Disturbance,C_med,0.25,1,5,2.2108484713984393,0
Teen_13_17y,Disturbance,C_med,0.25,2,3.5,2.210848471398439,1
Teen_13_17y,Disturbance,C_med,0.25,2,5,2.210848471398439,0
Teen_13_17y,Disturbance,C_med,0.5,0.5,3.5,4.421696942796879,1
Teen_13_17y,Disturbance,C_med,0.5,0.5,5,4.421696942796879,0
Teen_13_17y,Disturbance,C_med,0.5,1,3.5,4.421696942796879,1
Teen_13_17y,Disturbance,C_med,0.5,1,5,4.421696942796879,1
Teen_13_17y,Disturbance,C_med,0.5,2,3.5,4.421696942796879,1
Teen_13_17y,Disturbance,C_med,0.5,2,5,4.421696942796879,1
Teen_13_17y,Disturbance,C_med,0.75,0.5,3.5,6.632545414195318,1
Teen_13_17y,Disturbance,C_med,0.75,0.5,5,6.632545414195318,1
Teen_13_17y,Disturbance,C_med,0.75,1,3.5,6.632545414195318,1
Teen_13_17y,Disturbance,C_med,0.75,1,5,6.632545414195318,1
Teen_13_17y,Disturbance,C_med,0.75,2,3.5,6.632545414195318,1
Teen_13_17y,Disturbance,C_med,0.75,2,5,6.632545414195318,1
Teen_13_17y,Disturbance,C_med,1,0.5,3.5,8.843393885593757,1
Teen_13_17y,Disturbance,C_med,1,0.5,5,8.843393885593757,1
Teen_13_17y,Disturbance,C_med,1,1,3.5,8.843393885593757,1
Teen_13_17y,Disturbance,C_med,1,1,5,8.843393885593757,1
Teen_13_17y,Disturbance,C_med,1,2,3.5,8.843393885593757,1
Teen_13_17y,Disturbance,C_med,1,2,5,8.843393885593757,1
Teen_13_17y,Disturbance,C_high,0.25,0.5,3.5,4.181798720158639,1
Teen_13_17y,Disturbance,C_high,0.25,0.5,5,4.181798720158639,0
Teen_13_17y,Disturbance,C_high,0.25,1,3.5,4.181798720158639,1
Teen_13_17y,Disturbance,C_high,0.25,1,5,4.181798720158639,1
Teen_13_17y,Disturbance,C_high,0.25,2,3.5,4.181798720158639,1
Teen_13_17y,Disturbance,C_high,0.25,2,5,4.181798720158639,1
Teen_13_17y,Disturbance,C_high,0.5,0.5,3.5,8.363597440317278,1
Teen_13_17y,Disturbance,C_high,0.5,0.5,5,8.363597440317278,1
Teen_13_17y,Disturbance,C_high,0.5,1,3.5,8.363597440317278,1
Teen_13_17y,Disturbance,C_high,0.5,1,5,8.363597440317278,1
Teen_13_17y,Disturbance,C_high,0.5,2,3.5,8.363597440317278,1
Teen_13_17y,Disturbance,C_high,0.5,2,5,8.363597440317278,1
Teen_13_17y,Disturbance,C_high,0.75,0.5,3.5,12.545396160475917,1
Teen_13_17y,Disturbance,C_high,0.75,0.5,5,12.545396160475917,1
Teen_13_17y,Disturbance,C_high,0.75,1,3.5,12.545396160475917,1
Teen_13_17y,Disturbance,C_high,0.75,1,5,12.545396160475917,1
Teen_13_17y,Disturbance,C_high,0.75,2,3.5,12.545396160475917,1
Teen_13_17y,Disturbance,C_high,0.75,2,5,12.545396160475917,1
Teen_13_17y,Disturbance,C_high,1,0.5,3.5,16.727194880634556,1
Teen_13_17y,Disturbance,C_high,1,0.5,5,16.727194880634556,1
Teen_13_17y,Disturbance,C_high,1,1,3.5,16.727194880634556,1
Teen_13_17y,Disturbance,C_high,1,1,5,16.727194880634556,1
Teen_13_17y,Disturbance,C_high,1,2,3.5,16.727194880634556,1
Teen_13_17y,Disturbance,C_high,1,2,5,16.727194880634556,1
Teen_13_17y,Pre-flood,C_low,0.25,0.5,3.5,0.3792606131695022,0
Teen_13_17y,Pre-flood,C_low,0.25,0.5,5,0.3792606131695022,0
Teen_13_17y,Pre-flood,C_low,0.25,1,3.5,0.3792606131695022,0
Teen_13_17y,Pre-flood,C_low,0.25,1,5,0.3792606131695022,0
Teen_13_17y,Pre-flood,C_low,0.25,2,3.5,0.3792606131695022,0
Teen_13_17y,Pre-flood,C_low,0.25,2,5,0.3792606131695022,0
Teen_13_17y,Pre-flood,C_low,0.5,0.5,3.5,0.7585212263390044,0
Teen_13_17y,Pre-flood,C_low,0.5,0.5,5,0.7585212263390044,0
Teen_13_17y,Pre-flood,C_low,0.5,1,3.5,0.7585212263390044,0
Teen_13_17y,Pre-flood,C_low,0.5,1,5,0.7585212263390044,0
Teen_13_17y,Pre-flood,C_low,0.5,2,3.5,0.7585212263390044,0
Teen_13_17y,Pre-flood,C_low,0.5,2,5,0.7585212263390044,0
Teen_13_17y,Pre-flood,C_low,0.75,0.5,3.5,1.1377818395085069,0
Teen_13_17y,Pre-flood,C_low,0.75,0.5,5,1.1377818395085069,0
Teen_13_17y,Pre-flood,C_low,0.75,1,3.5,1.1377818395085066,0
Teen_13_17y,Pre-flood,C_low,0.75,1,5,1.1377818395085066,0
Teen_13_17y,Pre-flood,C_low,0.75,2,3.5,1.1377818395085066,0
Teen_13_17y,Pre-flood,C_low,0.75,2,5,1.1377818395085066,0
Teen_13_17y,Pre-flood,C_low,1,0.5,3.5,1.5170424526780089,0
Teen_13_17y,Pre-flood,C_low,1,0.5,5,1.5170424526780089,0
Teen_13_17y,Pre-flood,C_low,1,1,3.5,1.5170424526780089,0
Teen_13_17y,Pre-flood,C_low,1,1,5,1.5170424526780089,0
Teen_13_17y,Pre-flood,C_low,1,2,3.5,1.5170424526780089,1
Teen_13_17y,Pre-flood,C_low,1,2,5,1.5170424526780089,0
Teen_13_17y,Pre-flood,C_med,0.25,0.5,3.5,0.924777247225796,0
Teen_13_17y,Pre-flood,C_med,0.25,0.5,5,0.924777247225796,0
Teen_13_17y,Pre-flood,C_med,0.25,1,3.5,0.924777247225796,0
Teen_13_17y,Pre-flood,C_med,0.25,1,5,0.924777247225796,0
Teen_13_17y,Pre-flood,C_med,0.25,2,3.5,0.924777247225796,0
Teen_13_17y,Pre-flood,C_med,0.25,2,5,0.924777247225796,0
Teen_13_17y,Pre-flood,C_med,0.5,0.5,3.5,1.849554494451592,0
Teen_13_17y,Pre-flood,C_med,0.5,0.5,5,1.849554494451592,0
Teen_13_17y,Pre-flood,C_med,0.5,1,3.5,1.849554494451592,0
Teen_13_17y,Pre-flood,C_med,0.5,1,5,1.849554494451592,0
Teen_13_17y,Pre-flood,C_med,0.5,2,3.5,1.849554494451592,1
Teen_13_17y,Pre-flood,C_med,0.5,2,5,1.849554494451592,0
Teen_13_17y,Pre-flood,C_med,0.75,0.5,3.5,2.774331741677388,0
Teen_13_17y,Pre-flood,C_med,0.75,0.5,5,2.774331741677388,0
Teen_13_17y,Pre-flood,C_med,0.75,1,3.5,2.774331741677388,1
Teen_13_17y,Pre-flood,C_med,0.75,1,5,2.774331741677388,0
Teen_13_17y,Pre-flood,C_med,0.75,2,3.5,2.774331741677388,1
Teen_13_17y,Pre-flood,C_med,0.75,2,5,2.774331741677388,0
Teen_13_17y,Pre-flood,C_med,1,0.5,3.5,3.699108988903184,1
Teen_13_17y,Pre-flood,C_med,1,0.5,5,3.699108988903184,0
Teen_13_17y,Pre-flood,C_med,1,1,3.5,3.699108988903184,1
Teen_13_17y,Pre-flood,C_med,1,1,5,3.699108988903184,0
Teen_13_17y,Pre-flood,C_med,1,2,3.5,3.699108988903184,1
Teen_13_17y,Pre-flood,C_med,1,2,5,3.699108988903184,1
Teen_13_17y,Pre-flood,C_high,0.25,0.5,3.5,2.339432834073447,0
Teen_13_17y,Pre-flood,C_high,0.25,0.5,5,2.339432834073447,0
Teen_13_17y,Pre-flood,C_high,0.25,1,3.5,2.339432834073447,0
Teen_13_17y,Pre-flood,C_high,0.25,1,5,2.339432834073447,0
Teen_13_17y,Pre-flood,C_high,0.25,2,3.5,2.339432834073447,1
Teen_13_17y,Pre-flood,C_high,0.25,2,5,2.339432834073447,0
Teen_13_17y,Pre-flood,C_high,0.5,0.5,3.5,4.678865668146894,1
Teen_13_17y,Pre-flood,C_high,0.5,0.5,5,4.678865668146894,1
Teen_13_17y,Pre-flood,C_high,0.5,1,3.5,4.678865668146894,1
Teen_13_17y,Pre-flood,C_high,0.5,1,5,4.678865668146894,1
Teen_13_17y,Pre-flood,C_high,0.5,2,3.5,4.678865668146894,1
Teen_13_17y,Pre-flood,C_high,0.5,2,5,4.678865668146894,1
Teen_13_17y,Pre-flood,C_high,0.75,0.5,3.5,7.018298502220342,1
Teen_13_17y,Pre-flood,C_high,0.75,0.5,5,7.018298502220342,1
Teen_13_17y,Pre-flood,C_high,0.75,1,3.5,7.018298502220343,1
Teen_13_17y,Pre-flood,C_high,0.75,1,5,7.018298502220343,1
Teen_13_17y,Pre-flood,C_high,0.75,2,3.5,7.018298502220343,1
Teen_13_17y,Pre-flood,C_high,0.75,2,5,7.018298502220343,1
Teen_13_17y,Pre-flood,C_high,1,0.5,3.5,9.357731336293789,1
Teen_13_17y,Pre-flood,C_high,1,0.5,5,9.357731336293789,1
Teen_13_17y,Pre-flood,C_high,1,1,3.5,9.357731336293789,1
Teen_13_17y,Pre-flood,C_high,1,1,5,9.357731336293789,1
Teen_13_17y,Pre-flood,C_high,1,2,3.5,9.357731336293789,1
Teen_13_17y,Pre-flood,C_high,1,2,5,9.357731336293789,1
Teen_13_17y,Recovery,C_low,0.25,0.5,3.5,0.41298043655550987,0
Teen_13_17y,Recovery,C_low,0.25,0.5,5,0.41298043655550987,0
Teen_13_17y,Recovery,C_low,0.25,1,3.5,0.41298043655550987,0
Teen_13_17y,Recovery,C_low,0.25,1,5,0.41298043655550987,0
Teen_13_17y,Recovery,C_low,0.25,2,3.5,0.4129804365555101,0
Teen_13_17y,Recovery,C_low,0.25,2,5,0.4129804365555101,0
Teen_13_17y,Recovery,C_low,0.5,0.5,3.5,0.8259608731110197,0
Teen_13_17y,Recovery,C_low,0.5,0.5,5,0.8259608731110197,0
Teen_13_17y,Recovery,C_low,0.5,1,3.5,0.8259608731110197,0
Teen_13_17y,Recovery,C_low,0.5,1,5,0.8259608731110197,0
Teen_13_17y,Recovery,C_low,0.5,2,3.5,0.8259608731110197,0
Teen_13_17y,Recovery,C_low,0.5,2,5,0.8259608731110197,0
Teen_13_17y,Recovery,C_low,0.75,0.5,3.5,1.2389413096665296,0
Teen_13_17y,Recovery,C_low,0.75,0.5,5,1.2389413096665296,0
Teen_13_17y,Recovery,C_low,0.75,1,3.5,1.2389413096665294,0
Teen_13_17y,Recovery,C_low,0.75,1,5,1.2389413096665294,0
Teen_13_17y,Recovery,C_low,0.75,2,3.5,1.2389413096665294,0
Teen_13_17y,Recovery,C_low,0.75,2,5,1.2389413096665294,0
Teen_13_17y,Recovery,C_low,1,0.5,3.5,1.6519217462220395,0
Teen_13_17y,Recovery,C_low,1,0.5,5,1.6519217462220395,0
Teen_13_17y,Recovery,C_low,1,1,3.5,1.6519217462220395,0
Teen_13_17y,Recovery,C_low,1,1,5,1.6519217462220395,0
Teen_13_17y,Recovery,C_low,1,2,3.5,1.6519217462220395,1
Teen_13_17y,Recovery,C_low,1,2,5,1.6519217462220395,0
Teen_13_17y,Recovery,C_med,0.25,0.5,3.5,0.9538184948503066,0
Teen_13_17y,Recovery,C_med,0.25,0.5,5,0.9538184948503066,0
Teen_13_17y,Recovery,C_med,0.25,1,3.5,0.9538184948503066,0
Teen_13_17y,Recovery,C_med,0.25,1,5,0.9538184948503066,0
Teen_13_17y,Recovery,C_med,0.25,2,3.5,0.9538184948503066,0
Teen_13_17y,Recovery,C_med,0.25,2,5,0.9538184948503066,0
