date,series,pipe,material,element,value,sample_type,age_group,body_weight_kg,water_intake_L_day,dose_ug_per_kg_day
2023-07-11,pl1_cu,cu,Cast Iron,Pb,7.285864221728829,Total,Infant,7,0.8,0.8326701967690091
2023-07-11,pl1_cu,cu,Cast Iron,Pb,7.285864221728829,Total,Pregnant Adult,65,1.8,0.20176239383249067
2023-07-11,pl1_cu,cu,Cast Iron,Pb,7.285864221728829,Total,Teen,50,1.5,0.21857592665186487
2023-07-11,pl1_cu,cu,Cast Iron,Pb,7.285864221728829,Total,Toddler,15,0.9,0.4371518533037298
2023-07-11,pl1_pb,pb,Cast Iron,Pb,3.545819071233712,Total,Adult,70,2,0.1013091163209632
2023-07-11,pl1_pb,pb,Cast Iron,Pb,3.545819071233712,Total,Child,27,1.2,0.1575919587214983
2023-07-11,pl1_pb,pb,Cast Iron,Pb,3.545819071233712,Total,Infant,7,0.8,0.4052364652838528
2023-07-11,pl1_pb,pb,Cast Iron,Pb,3.545819071233712,Total,Pregnant Adult,65,1.8,0.09819191274185665
2023-07-11,pl1_pb,pb,Cast Iron,Pb,3.545819071233712,Total,Teen,50,1.5,0.10637457213701136
2023-07-11,pl1_pb,pb,Cast Iron,Pb,3.545819071233712,Total,Toddler,15,0.9,0.21274914427402272
2023-07-11,pl2_cu,cu,PVC,Pb,92.57537049878641,Total,Adult,70,2,2.645010585679612
2023-07-11,pl2_cu,cu,PVC,Pb,92.57537049878641,Total,Child,27,1.2,4.114460911057174
2023-07-11,pl2_cu,cu,PVC,Pb,92.57537049878641,Total,Infant,7,0.8,10.580042342718446
2023-07-11,pl2_cu,cu,PVC,Pb,92.57537049878641,Total,Pregnant Adult,65,1.8,2.5636256445817778
2023-07-11,pl2_cu,cu,PVC,Pb,92.57537049878641,Total,Teen,50,1.5,2.777261114963592
2023-07-11,pl2_cu,cu,PVC,Pb,92.57537049878641,Total,Toddler,15,0.9,5.554522229927185
2023-07-11,pl2_pb,pb,PVC,Pb,29.18186091688584,Total,Adult,70,2,0.8337674547681668
2023-07-11,pl2_pb,pb,PVC,Pb,29.18186091688584,Total,Child,27,1.2,1.296971596306037
2023-07-11,pl2_pb,pb,PVC,Pb,29.18186091688584,Total,Infant,7,0.8,3.3350698190726678
2023-07-11,pl2_pb,pb,PVC,Pb,29.18186091688584,Total,Pregnant Adult,65,1.8,0.8081130715445309
2023-07-11,pl2_pb,pb,PVC,Pb,29.18186091688584,Total,Teen,50,1.5,0.8754558275065751
2023-07-11,pl2_pb,pb,PVC,Pb,29.18186091688584,Total,Toddler,15,0.9,1.7509116550131505
2023-07-11,pl3_cu,cu,Cast Iron,Pb,56.35125476239176,Total,Adult,70,2,1.6100358503540504
2023-07-11,pl3_cu,cu,Cast Iron,Pb,56.35125476239176,Total,Child,27,1.2,2.5045002116618558
2023-07-11,pl3_cu,cu,Cast Iron,Pb,56.35125476239176,Total,Infant,7,0.8,6.440143401416202
2023-07-11,pl3_cu,cu,Cast Iron,Pb,56.35125476239176,Total,Pregnant Adult,65,1.8,1.560496285727772
2023-07-11,pl3_cu,cu,Cast Iron,Pb,56.35125476239176,Total,Teen,50,1.5,1.690537642871753
2023-07-11,pl3_cu,cu,Cast Iron,Pb,56.35125476239176,Total,Toddler,15,0.9,3.381075285743506
2023-07-11,pl3_pb,pb,Cast Iron,Pb,13.048413870312352,Total,Adult,70,2,0.3728118248660672
2023-07-11,pl3_pb,pb,Cast Iron,Pb,13.048413870312352,Total,Child,27,1.2,0.5799295053472157
2023-07-11,pl3_pb,pb,Cast Iron,Pb,13.048413870312352,Total,Infant,7,0.8,1.4912472994642687
2023-07-11,pl3_pb,pb,Cast Iron,Pb,13.048413870312352,Total,Pregnant Adult,65,1.8,0.3613406917932651
2023-07-11,pl3_pb,pb,Cast Iron,Pb,13.048413870312352,Total,Teen,50,1.5,0.39145241610937054
2023-07-11,pl3_pb,pb,Cast Iron,Pb,13.048413870312352,Total,Toddler,15,0.9,0.7829048322187411
2023-07-11,pl4_cu,cu,PVC,Pb,5.720077903862566,Total,Adult,70,2,0.16343079725321616
2023-07-11,pl4_cu,cu,PVC,Pb,5.720077903862566,Total,Child,27,1.2,0.25422568461611406
2023-07-11,pl4_cu,cu,PVC,Pb,5.720077903862566,Total,Infant,7,0.8,0.6537231890128646
2023-07-11,pl4_cu,cu,PVC,Pb,5.720077903862566,Total,Pregnant Adult,65,1.8,0.1584021573377326
2023-07-11,pl4_cu,cu,PVC,Pb,5.720077903862566,Total,Teen,50,1.5,0.17160233711587697
2023-07-11,pl4_cu,cu,PVC,Pb,5.720077903862566,Total,Toddler,15,0.9,0.343204674231754
2023-07-11,pl4_pb,pb,PVC,Pb,1.0961224359993391,Total,Adult,70,2,0.0313177838856954
2023-07-11,pl4_pb,pb,PVC,Pb,1.0961224359993391,Total,Child,27,1.2,0.04871655271108174
2023-07-11,pl4_pb,pb,PVC,Pb,1.0961224359993391,Total,Infant,7,0.8,0.12527113554278163
2023-07-11,pl4_pb,pb,PVC,Pb,1.0961224359993391,Total,Pregnant Adult,65,1.8,0.030354159766135543
2023-07-11,pl4_pb,pb,PVC,Pb,1.0961224359993391,Total,Teen,50,1.5,0.03288367307998017
2023-07-11,pl4_pb,pb,PVC,Pb,1.0961224359993391,Total,Toddler,15,0.9,0.06576734615996034
2023-07-11,pl5_cu,cu,Cast Iron,Pb,13.4118647684367,Total,Adult,70,2,0.3831961362410486
2023-07-11,pl5_cu,cu,Cast Iron,Pb,13.4118647684367,Total,Child,27,1.2,0.5960828785971866
2023-07-11,pl5_cu,cu,Cast Iron,Pb,13.4118647684367,Total,Infant,7,0.8,1.5327845449641944
2023-07-11,pl5_cu,cu,Cast Iron,Pb,13.4118647684367,Total,Pregnant Adult,65,1.8,0.3714054858951702
2023-07-11,pl5_cu,cu,Cast Iron,Pb,13.4118647684367,Total,Teen,50,1.5,0.402355943053101
2023-07-11,pl5_cu,cu,Cast Iron,Pb,13.4118647684367,Total,Toddler,15,0.9,0.8047118861062021
2023-07-11,pl5_pb,pb,Cast Iron,Pb,20.023453038000152,Total,Adult,70,2,0.5720986582285758
2023-07-11,pl5_pb,pb,Cast Iron,Pb,20.023453038000152,Total,Child,27,1.2,0.8899312461333401
2023-07-11,pl5_pb,pb,Cast Iron,Pb,20.023453038000152,Total,Infant,7,0.8,2.2883946329143035
2023-07-11,pl5_pb,pb,Cast Iron,Pb,20.023453038000152,Total,Pregnant Adult,65,1.8,0.5544956225907735
2023-07-11,pl5_pb,pb,Cast Iron,Pb,20.023453038000152,Total,Teen,50,1.5,0.6007035911400045
2023-07-11,pl5_pb,pb,Cast Iron,Pb,20.023453038000152,Total,Toddler,15,0.9,1.201407182280009
2023-07-11,pl6_cu,cu,PVC,Pb,10.622712092950398,Total,Adult,70,2,0.3035060597985828
2023-07-11,pl6_cu,cu,PVC,Pb,10.622712092950398,Total,Child,27,1.2,0.47212053746446214
2023-07-11,pl6_cu,cu,PVC,Pb,10.622712092950398,Total,Infant,7,0.8,1.214024239194331
2023-07-11,pl6_cu,cu,PVC,Pb,10.622712092950398,Total,Pregnant Adult,65,1.8,0.2941674118047803
2023-07-11,pl6_cu,cu,PVC,Pb,10.622712092950398,Total,Teen,50,1.5,0.31868136278851195
2023-07-11,pl6_cu,cu,PVC,Pb,10.622712092950398,Total,Toddler,15,0.9,0.6373627255770239
2023-07-11,pl6_pb,pb,PVC,Pb,37.64427484522986,Total,Adult,70,2,1.0755507098637103
2023-07-11,pl6_pb,pb,PVC,Pb,37.64427484522986,Total,Child,27,1.2,1.673078882010216
2023-07-11,pl6_pb,pb,PVC,Pb,37.64427484522986,Total,Infant,7,0.8,4.302202839454841
2023-07-11,pl6_pb,pb,PVC,Pb,37.64427484522986,Total,Pregnant Adult,65,1.8,1.0424568418679039
2023-07-11,pl6_pb,pb,PVC,Pb,37.64427484522986,Total,Teen,50,1.5,1.1293282453568958
2023-07-11,pl6_pb,pb,PVC,Pb,37.64427484522986,Total,Toddler,15,0.9,2.2586564907137916
2023-07-18,pl1_cu,cu,Cast Iron,Pb,9.353372282787124,Total,Adult,70,2,0.2672392080796321
2023-07-18,pl1_cu,cu,Cast Iron,Pb,9.353372282787124,Total,Child,27,1.2,0.4157054347905388
2023-07-18,pl1_cu,cu,Cast Iron,Pb,9.353372282787124,Total,Infant,7,0.8,1.0689568323185286
2023-07-18,pl1_cu,cu,Cast Iron,Pb,9.353372282787124,Total,Pregnant Adult,65,1.8,0.2590164632156434
2023-07-18,pl1_cu,cu,Cast Iron,Pb,9.353372282787124,Total,Teen,50,1.5,0.2806011684836137
2023-07-18,pl1_cu,cu,Cast Iron,Pb,9.353372282787124,Total,Toddler,15,0.9,0.5612023369672274
2023-07-18,pl1_pb,pb,Cast Iron,Pb,5.553802792833243,Total,Adult,70,2,0.15868007979523552
2023-07-18,pl1_pb,pb,Cast Iron,Pb,5.553802792833243,Total,Child,27,1.2,0.24683567968147743
2023-07-18,pl1_pb,pb,Cast Iron,Pb,5.553802792833243,Total,Infant,7,0.8,0.6347203191809421
2023-07-18,pl1_pb,pb,Cast Iron,Pb,5.553802792833243,Total,Pregnant Adult,65,1.8,0.15379761580153595
2023-07-18,pl1_pb,pb,Cast Iron,Pb,5.553802792833243,Total,Teen,50,1.5,0.16661408378499729
2023-07-18,pl1_pb,pb,Cast Iron,Pb,5.553802792833243,Total,Toddler,15,0.9,0.33322816756999457
2023-07-18,pl2_cu,cu,PVC,Pb,0.22973861169060572,Total,Adult,70,2,0.006563960334017307
2023-07-18,pl2_cu,cu,PVC,Pb,0.22973861169060572,Total,Child,27,1.2,0.010210604964026919
2023-07-18,pl2_cu,cu,PVC,Pb,0.22973861169060572,Total,Infant,7,0.8,0.026255841336069227
2023-07-18,pl2_cu,cu,PVC,Pb,0.22973861169060572,Total,Pregnant Adult,65,1.8,0.006361992323739851
2023-07-18,pl2_cu,cu,PVC,Pb,0.22973861169060572,Total,Teen,50,1.5,0.006892158350718171
2023-07-18,pl2_cu,cu,PVC,Pb,0.22973861169060572,Total,Toddler,15,0.9,0.013784316701436344
2023-07-18,pl2_pb,pb,PVC,Pb,0.388664406871241,Total,Adult,70,2,0.011104697339178314
2023-07-18,pl2_pb,pb,PVC,Pb,0.388664406871241,Total,Child,27,1.2,0.01727397363872182
2023-07-18,pl2_pb,pb,PVC,Pb,0.388664406871241,Total,Infant,7,0.8,0.04441878935671326
2023-07-18,pl2_pb,pb,PVC,Pb,0.388664406871241,Total,Pregnant Adult,65,1.8,0.010763014344126675
2023-07-18,pl2_pb,pb,PVC,Pb,0.388664406871241,Total,Teen,50,1.5,0.011659932206137228
2023-07-18,pl2_pb,pb,PVC,Pb,0.388664406871241,Total,Toddler,15,0.9,0.02331986441227446
2023-07-18,pl3_cu,cu,Cast Iron,Pb,10.848352431464807,Total,Adult,70,2,0.3099529266132802
2023-07-18,pl3_cu,cu,Cast Iron,Pb,10.848352431464807,Total,Child,27,1.2,0.48214899695399144
2023-07-18,pl3_cu,cu,Cast Iron,Pb,10.848352431464807,Total,Infant,7,0.8,1.2398117064531209
2023-07-18,pl3_cu,cu,Cast Iron,Pb,10.848352431464807,Total,Pregnant Adult,65,1.8,0.30041591348671776
2023-07-18,pl3_cu,cu,Cast Iron,Pb,10.848352431464807,Total,Teen,50,1.5,0.32545057294394425
2023-07-18,pl3_cu,cu,Cast Iron,Pb,10.848352431464807,Total,Toddler,15,0.9,0.6509011458878884
2023-07-18,pl3_pb,pb,Cast Iron,Pb,12.889884393162465,Total,Adult,70,2,0.36828241123321326
2023-07-18,pl3_pb,pb,Cast Iron,Pb,12.889884393162465,Total,Child,27,1.2,0.5728837508072206
2023-07-18,pl3_pb,pb,Cast Iron,Pb,12.889884393162465,Total,Infant,7,0.8,1.4731296449328533
2023-07-18,pl3_pb,pb,Cast Iron,Pb,12.889884393162465,Total,Pregnant Adult,65,1.8,0.35695064473372984
2023-07-18,pl3_pb,pb,Cast Iron,Pb,12.889884393162465,Total,Teen,50,1.5,0.38669653179487395
2023-07-18,pl3_pb,pb,Cast Iron,Pb,12.889884393162465,Total,Toddler,15,0.9,0.7733930635897479
2023-07-18,pl4_cu,cu,PVC,Pb,3.764927113810145,Total,Adult,70,2,0.10756934610886129
2023-07-18,pl4_cu,cu,PVC,Pb,3.764927113810145,Total,Child,27,1.2,0.16733009394711756
2023-07-18,pl4_cu,cu,PVC,Pb,3.764927113810145,Total,Infant,7,0.8,0.43027738443544516
2023-07-18,pl4_cu,cu,PVC,Pb,3.764927113810145,Total,Pregnant Adult,65,1.8,0.10425952007474248
2023-07-18,pl4_cu,cu,PVC,Pb,3.764927113810145,Total,Teen,50,1.5,0.11294781341430435
2023-07-18,pl4_cu,cu,PVC,Pb,3.764927113810145,Total,Toddler,15,0.9,0.2258956268286087
2023-07-18,pl4_pb,pb,PVC,Pb,4.8174228406369535,Total,Adult,70,2,0.13764065258962724
2023-07-18,pl4_pb,pb,PVC,Pb,4.8174228406369535,Total,Child,27,1.2,0.21410768180608683
2023-07-18,pl4_pb,pb,PVC,Pb,4.8174228406369535,Total,Infant,7,0.8,0.550562610358509
2023-07-18,pl4_pb,pb,PVC,Pb,4.8174228406369535,Total,Pregnant Adult,65,1.8,0.1334055555868695
2023-07-18,pl4_pb,pb,PVC,Pb,4.8174228406369535,Total,Teen,50,1.5,0.1445226852191086
2023-07-18,pl4_pb,pb,PVC,Pb,4.8174228406369535,Total,Toddler,15,0.9,0.28904537043821726
2023-07-18,pl5_cu,cu,Cast Iron,Pb,9.020027473946044,Total,Adult,70,2,0.2577150706841727
2023-07-18,pl5_cu,cu,Cast Iron,Pb,9.020027473946044,Total,Child,27,1.2,0.4008901099531575
2023-07-18,pl5_cu,cu,Cast Iron,Pb,9.020027473946044,Total,Infant,7,0.8,1.0308602827366908
2023-07-18,pl5_cu,cu,Cast Iron,Pb,9.020027473946044,Total,Pregnant Adult,65,1.8,0.24978537620158275
2023-07-18,pl5_cu,cu,Cast Iron,Pb,9.020027473946044,Total,Teen,50,1.5,0.27060082421838133
2023-07-18,pl5_cu,cu,Cast Iron,Pb,9.020027473946044,Total,Toddler,15,0.9,0.5412016484367627
2023-07-18,pl5_pb,pb,Cast Iron,Pb,18.869046347571988,Total,Adult,70,2,0.5391156099306282
2023-07-18,pl5_pb,pb,Cast Iron,Pb,18.869046347571988,Total,Child,27,1.2,0.8386242821143106
2023-07-18,pl5_pb,pb,Cast Iron,Pb,18.869046347571988,Total,Infant,7,0.8,2.156462439722513
2023-07-18,pl5_pb,pb,Cast Iron,Pb,18.869046347571988,Total,Pregnant Adult,65,1.8,0.5225274373173782
2023-07-18,pl5_pb,pb,Cast Iron,Pb,18.869046347571988,Total,Teen,50,1.5,0.5660713904271596
2023-07-18,pl5_pb,pb,Cast Iron,Pb,18.869046347571988,Total,Toddler,15,0.9,1.1321427808543194
2023-07-18,pl6_cu,cu,PVC,Pb,5.6408618916405135,Total,Adult,70,2,0.16116748261830038
2023-07-18,pl6_cu,cu,PVC,Pb,5.6408618916405135,Total,Child,27,1.2,0.2507049729618006
2023-07-18,pl6_cu,cu,PVC,Pb,5.6408618916405135,Total,Infant,7,0.8,0.6446699304732016
2023-07-18,pl6_cu,cu,PVC,Pb,5.6408618916405135,Total,Pregnant Adult,65,1.8,0.1562084831531219
2023-07-18,pl6_cu,cu,PVC,Pb,5.6408618916405135,Total,Teen,50,1.5,0.16922585674921542
2023-07-18,pl6_cu,cu,PVC,Pb,5.6408618916405135,Total,Toddler,15,0.9,0.33845171349843084
2023-07-18,pl6_pb,pb,PVC,Pb,9.500437429649853,Total,Adult,70,2,0.2714410694185672
2023-07-18,pl6_pb,pb,PVC,Pb,9.500437429649853,Total,Child,27,1.2,0.4222416635399935
2023-07-18,pl6_pb,pb,PVC,Pb,9.500437429649853,Total,Infant,7,0.8,1.085764277674269
2023-07-18,pl6_pb,pb,PVC,Pb,9.500437429649853,Total,Pregnant Adult,65,1.8,0.26308903651338056
2023-07-18,pl6_pb,pb,PVC,Pb,9.500437429649853,Total,Teen,50,1.5,0.2850131228894956
2023-07-18,pl6_pb,pb,PVC,Pb,9.500437429649853,Total,Toddler,15,0.9,0.5700262457789912
2023-07-27,pl1_cu,cu,Cast Iron,Pb,2379.685096241099,Total,Adult,70,2,67.99100274974569
2023-07-27,pl1_cu,cu,Cast Iron,Pb,2379.685096241099,Total,Child,27,1.2,105.76378205515995
2023-07-27,pl1_cu,cu,Cast Iron,Pb,2379.685096241099,Total,Infant,7,0.8,271.96401099898276
2023-07-27,pl1_cu,cu,Cast Iron,Pb,2379.685096241099,Total,Pregnant Adult,65,1.8,65.89897189590737
2023-07-27,pl1_cu,cu,Cast Iron,Pb,2379.685096241099,Total,Teen,50,1.5,71.39055288723297
2023-07-27,pl1_cu,cu,Cast Iron,Pb,2379.685096241099,Total,Toddler,15,0.9,142.78110577446597
2023-07-27,pl1_pb,pb,Cast Iron,Pb,81.21774000542669,Total,Adult,70,2,2.3205068572979055
2023-07-27,pl1_pb,pb,Cast Iron,Pb,81.21774000542669,Total,Child,27,1.2,3.609677333574519
2023-07-27,pl1_pb,pb,Cast Iron,Pb,81.21774000542669,Total,Infant,7,0.8,9.282027429191624
2023-07-27,pl1_pb,pb,Cast Iron,Pb,81.21774000542669,Total,Pregnant Adult,65,1.8,2.249106646304124
2023-07-27,pl1_pb,pb,Cast Iron,Pb,81.21774000542669,Total,Teen,50,1.5,2.4365322001628007
2023-07-27,pl1_pb,pb,Cast Iron,Pb,81.21774000542669,Total,Toddler,15,0.9,4.873064400325601
2023-07-27,pl2_cu,cu,PVC,Pb,169.1285550219895,Total,Adult,70,2,4.8322444291997
2023-07-27,pl2_cu,cu,PVC,Pb,169.1285550219895,Total,Child,27,1.2,7.516824667643978
2023-07-27,pl2_cu,cu,PVC,Pb,169.1285550219895,Total,Infant,7,0.8,19.3289777167988
2023-07-27,pl2_cu,cu,PVC,Pb,169.1285550219895,Total,Pregnant Adult,65,1.8,4.683559985224325
2023-07-27,pl2_cu,cu,PVC,Pb,169.1285550219895,Total,Teen,50,1.5,5.073856650659685
2023-07-27,pl2_cu,cu,PVC,Pb,169.1285550219895,Total,Toddler,15,0.9,10.147713301319373
2023-07-27,pl2_pb,pb,PVC,Pb,57.79685748784621,Total,Adult,70,2,1.6513387853670345
2023-07-27,pl2_pb,pb,PVC,Pb,57.79685748784621,Total,Child,27,1.2,2.568749221682054
2023-07-27,pl2_pb,pb,PVC,Pb,57.79685748784621,Total,Infant,7,0.8,6.605355141468139
2023-07-27,pl2_pb,pb,PVC,Pb,57.79685748784621,Total,Pregnant Adult,65,1.8,1.600528361201895
2023-07-27,pl2_pb,pb,PVC,Pb,57.79685748784621,Total,Teen,50,1.5,1.7339057246353864
2023-07-27,pl2_pb,pb,PVC,Pb,57.79685748784621,Total,Toddler,15,0.9,3.4678114492707723
2023-07-27,pl3_cu,cu,Cast Iron,Pb,392.45692592316186,Total,Adult,70,2,11.213055026376054
2023-07-27,pl3_cu,cu,Cast Iron,Pb,392.45692592316186,Total,Child,27,1.2,17.442530041029414
2023-07-27,pl3_cu,cu,Cast Iron,Pb,392.45692592316186,Total,Infant,7,0.8,44.852220105504216
2023-07-27,pl3_cu,cu,Cast Iron,Pb,392.45692592316186,Total,Pregnant Adult,65,1.8,10.868037948641406
2023-07-27,pl3_cu,cu,Cast Iron,Pb,392.45692592316186,Total,Teen,50,1.5,11.773707777694856
2023-07-27,pl3_cu,cu,Cast Iron,Pb,392.45692592316186,Total,Toddler,15,0.9,23.547415555389712
2023-07-27,pl3_pb,pb,Cast Iron,Pb,154.25532006864415,Total,Adult,70,2,4.407294859104119
2023-07-27,pl3_pb,pb,Cast Iron,Pb,154.25532006864415,Total,Child,27,1.2,6.855792003050851
2023-07-27,pl3_pb,pb,Cast Iron,Pb,154.25532006864415,Total,Infant,7,0.8,17.629179436416475
2023-07-27,pl3_pb,pb,Cast Iron,Pb,154.25532006864415,Total,Pregnant Adult,65,1.8,4.2716857865163
2023-07-27,pl3_pb,pb,Cast Iron,Pb,154.25532006864415,Total,Teen,50,1.5,4.627659602059325
2023-07-27,pl3_pb,pb,Cast Iron,Pb,154.25532006864415,Total,Toddler,15,0.9,9.25531920411865
2023-07-27,pl4_cu,cu,PVC,Pb,118.99237290362274,Total,Adult,70,2,3.3997820829606495
2023-07-27,pl4_cu,cu,PVC,Pb,118.99237290362274,Total,Child,27,1.2,5.288549906827677
2023-07-27,pl4_cu,cu,PVC,Pb,118.99237290362274,Total,Infant,7,0.8,13.599128331842598
2023-07-27,pl4_cu,cu,PVC,Pb,118.99237290362274,Total,Pregnant Adult,65,1.8,3.2951734034849376
2023-07-27,pl4_cu,cu,PVC,Pb,118.99237290362274,Total,Teen,50,1.5,3.5697711871086826
2023-07-27,pl4_cu,cu,PVC,Pb,118.99237290362274,Total,Toddler,15,0.9,7.139542374217365
2023-07-27,pl4_pb,pb,PVC,Pb,74.6277235076423,Total,Adult,70,2,2.1322206716469227
2023-07-27,pl4_pb,pb,PVC,Pb,74.6277235076423,Total,Child,27,1.2,3.3167877114507687
2023-07-27,pl4_pb,pb,PVC,Pb,74.6277235076423,Total,Infant,7,0.8,8.528882686587691
2023-07-27,pl4_pb,pb,PVC,Pb,74.6277235076423,Total,Pregnant Adult,65,1.8,2.0666138817500945
2023-07-27,pl4_pb,pb,PVC,Pb,74.6277235076423,Total,Teen,50,1.5,2.238831705229269
2023-07-27,pl4_pb,pb,PVC,Pb,74.6277235076423,Total,Toddler,15,0.9,4.477663410458538
2023-07-27,pl5_cu,cu,Cast Iron,Pb,1047.35110721309,Total,Adult,70,2,29.92431734894543
2023-07-27,pl5_cu,cu,Cast Iron,Pb,1047.35110721309,Total,Child,27,1.2,46.54893809835955
2023-07-27,pl5_cu,cu,Cast Iron,Pb,1047.35110721309,Total,Infant,7,0.8,119.69726939578173
2023-07-27,pl5_cu,cu,Cast Iron,Pb,1047.35110721309,Total,Pregnant Adult,65,1.8,29.003569122824032
2023-07-27,pl5_cu,cu,Cast Iron,Pb,1047.35110721309,Total,Teen,50,1.5,31.420533216392702
2023-07-27,pl5_cu,cu,Cast Iron,Pb,1047.35110721309,Total,Toddler,15,0.9,62.841066432785404
2023-07-27,pl5_pb,pb,Cast Iron,Pb,169.27616973892154,Total,Adult,70,2,4.836461992540616
2023-07-27,pl5_pb,pb,Cast Iron,Pb,169.27616973892154,Total,Child,27,1.2,7.5233853217298465
2023-07-27,pl5_pb,pb,Cast Iron,Pb,169.27616973892154,Total,Infant,7,0.8,19.34584797016246
2023-07-27,pl5_pb,pb,Cast Iron,Pb,169.27616973892154,Total,Pregnant Adult,65,1.8,4.68764777738552
2023-07-27,pl5_pb,pb,Cast Iron,Pb,169.27616973892154,Total,Teen,50,1.5,5.078285092167646
2023-07-27,pl5_pb,pb,Cast Iron,Pb,169.27616973892154,Total,Toddler,15,0.9,10.156570184335292
2023-07-27,pl6_cu,cu,PVC,Pb,44.37412667571238,Total,Adult,70,2,1.2678321907346395
2023-07-27,pl6_cu,cu,PVC,Pb,44.37412667571238,Total,Child,27,1.2,1.9721834078094391
2023-07-27,pl6_cu,cu,PVC,Pb,44.37412667571238,Total,Infant,7,0.8,5.071328762938558
2023-07-27,pl6_cu,cu,PVC,Pb,44.37412667571238,Total,Pregnant Adult,65,1.8,1.228821969481266
2023-07-27,pl6_cu,cu,PVC,Pb,44.37412667571238,Total,Teen,50,1.5,1.3312238002713714
2023-07-27,pl6_cu,cu,PVC,Pb,44.37412667571238,Total,Toddler,15,0.9,2.662447600542743
2023-07-27,pl6_pb,pb,PVC,Pb,99.35259012990208,Total,Adult,70,2,2.8386454322829167
2023-07-27,pl6_pb,pb,PVC,Pb,99.35259012990208,Total,Child,27,1.2,4.4156706724400925
2023-07-27,pl6_pb,pb,PVC,Pb,99.35259012990208,Total,Infant,7,0.8,11.354581729131667
2023-07-27,pl6_pb,pb,PVC,Pb,99.35259012990208,Total,Pregnant Adult,65,1.8,2.751302495904981
2023-07-27,pl6_pb,pb,PVC,Pb,99.35259012990208,Total,Teen,50,1.5,2.9805777038970627
2023-07-27,pl6_pb,pb,PVC,Pb,99.35259012990208,Total,Toddler,15,0.9,5.961155407794125
2023-08-01,pl1_cu,cu,Cast Iron,Pb,7.1046346397870925,"Filtered, <0.45um",Adult,70,2,0.20298956113677408
2023-08-01,pl1_cu,cu,Cast Iron,Pb,7.1046346397870925,"Filtered, <0.45um",Child,27,1.2,0.315761539546093
2023-08-01,pl1_cu,cu,Cast Iron,Pb,7.1046346397870925,"Filtered, <0.45um",Infant,7,0.8,0.8119582445470963
2023-08-01,pl1_cu,cu,Cast Iron,Pb,7.1046346397870925,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.19674372848641178
2023-08-01,pl1_cu,cu,Cast Iron,Pb,7.1046346397870925,"Filtered, <0.45um",Teen,50,1.5,0.21313903919361277
2023-08-01,pl1_cu,cu,Cast Iron,Pb,7.1046346397870925,"Filtered, <0.45um",Toddler,15,0.9,0.42627807838722553
2023-08-01,pl1_cu,cu,Cast Iron,Pb,10.482290234884983,Total,Adult,70,2,0.2994940067109995
2023-08-01,pl1_cu,cu,Cast Iron,Pb,10.482290234884983,Total,Child,27,1.2,0.46587956599488817
2023-08-01,pl1_cu,cu,Cast Iron,Pb,10.482290234884983,Total,Infant,7,0.8,1.197976026843998
2023-08-01,pl1_cu,cu,Cast Iron,Pb,10.482290234884983,Total,Pregnant Adult,65,1.8,0.29027880650450727
2023-08-01,pl1_cu,cu,Cast Iron,Pb,10.482290234884983,Total,Teen,50,1.5,0.3144687070465495
2023-08-01,pl1_cu,cu,Cast Iron,Pb,10.482290234884983,Total,Toddler,15,0.9,0.6289374140930991
2023-08-01,pl1_pb,pb,Cast Iron,Pb,3.4413338835387743,"Filtered, <0.45um",Adult,70,2,0.09832382524396498
2023-08-01,pl1_pb,pb,Cast Iron,Pb,3.4413338835387743,"Filtered, <0.45um",Child,27,1.2,0.1529481726017233
2023-08-01,pl1_pb,pb,Cast Iron,Pb,3.4413338835387743,"Filtered, <0.45um",Infant,7,0.8,0.39329530097585996
2023-08-01,pl1_pb,pb,Cast Iron,Pb,3.4413338835387743,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.09529847677491991
2023-08-01,pl1_pb,pb,Cast Iron,Pb,3.4413338835387743,"Filtered, <0.45um",Teen,50,1.5,0.10324001650616323
2023-08-01,pl1_pb,pb,Cast Iron,Pb,3.4413338835387743,"Filtered, <0.45um",Toddler,15,0.9,0.20648003301232648
2023-08-01,pl1_pb,pb,Cast Iron,Pb,4.0586439734165545,Total,Adult,70,2,0.11596125638333013
2023-08-01,pl1_pb,pb,Cast Iron,Pb,4.0586439734165545,Total,Child,27,1.2,0.1803841765962913
2023-08-01,pl1_pb,pb,Cast Iron,Pb,4.0586439734165545,Total,Infant,7,0.8,0.4638450255333205
2023-08-01,pl1_pb,pb,Cast Iron,Pb,4.0586439734165545,Total,Pregnant Adult,65,1.8,0.11239321772538151
2023-08-01,pl1_pb,pb,Cast Iron,Pb,4.0586439734165545,Total,Teen,50,1.5,0.12175931920249664
2023-08-01,pl1_pb,pb,Cast Iron,Pb,4.0586439734165545,Total,Toddler,15,0.9,0.24351863840499327
2023-08-01,pl2_cu,cu,PVC,Pb,30.62807989290253,"Filtered, <0.45um",Adult,70,2,0.8750879969400723
2023-08-01,pl2_cu,cu,PVC,Pb,30.62807989290253,"Filtered, <0.45um",Child,27,1.2,1.3612479952401122
2023-08-01,pl2_cu,cu,PVC,Pb,30.62807989290253,"Filtered, <0.45um",Infant,7,0.8,3.5003519877602893
2023-08-01,pl2_cu,cu,PVC,Pb,30.62807989290253,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.8481622124188393
